Date,Year,Month,Day,Radiation
4/24/1994,1994,4,24,22702
4/25/1994,1994,4,25,23281
4/26/1994,1994,4,26,22511
4/27/1994,1994,4,27,20354
4/28/1994,1994,4,28,18983
4/29/1994,1994,4,29,22414
4/30/1994,1994,4,30,21766
5/1/1994,1994,5,1,8269
5/2/1994,1994,5,2,23249
5/3/1994,1994,5,3,25304
5/4/1994,1994,5,4,25214
5/5/1994,1994,5,5,3780
5/6/1994,1994,5,6,9461
5/7/1994,1994,5,7,22154
5/8/1994,1994,5,8,26305
5/9/1994,1994,5,9,22486
5/10/1994,1994,5,10,10015
5/11/1994,1994,5,11,21316
5/12/1994,1994,5,12,11736
5/13/1994,1994,5,13,20711
5/14/1994,1994,5,14,20920
5/15/1994,1994,5,15,16628
5/16/1994,1994,5,16,24318
5/17/1994,1994,5,17,19490
5/18/1994,1994,5,18,21953
5/19/1994,1994,5,19,12769
5/20/1994,1994,5,20,5598
5/21/1994,1994,5,21,14501
5/22/1994,1994,5,22,15602
5/23/1994,1994,5,23,16787
5/24/1994,1994,5,24,19069
5/25/1994,1994,5,25,5839
5/26/1994,1994,5,26,25135
5/27/1994,1994,5,27,6908
5/28/1994,1994,5,28,20851
5/29/1994,1994,5,29,14177
5/30/1994,1994,5,30,15689
5/31/1994,1994,5,31,19058
6/1/1994,1994,6,1,27403
6/2/1994,1994,6,2,24426
6/3/1994,1994,6,3,24034
6/4/1994,1994,6,4,13504
6/5/1994,1994,6,5,11851
6/6/1994,1994,6,6,11599
6/7/1994,1994,6,7,23162
6/8/1994,1994,6,8,21010
6/9/1994,1994,6,9,19757
6/10/1994,1994,6,10,9641
6/11/1994,1994,6,11,5483
6/12/1994,1994,6,12,16859
6/13/1994,1994,6,13,25762
6/14/1994,1994,6,14,11358
6/15/1994,1994,6,15,20725
6/16/1994,1994,6,16,11556
6/17/1994,1994,6,17,13752
6/18/1994,1994,6,18,16272
6/19/1994,1994,6,19,21733
6/20/1994,1994,6,20,16614
6/21/1994,1994,6,21,28328
6/22/1994,1994,6,22,22396
6/23/1994,1994,6,23,15444
6/24/1994,1994,6,24,29153
6/25/1994,1994,6,25,26784
6/26/1994,1994,6,26,27043
6/27/1994,1994,6,27,25315
6/28/1994,1994,6,28,19645
6/29/1994,1994,6,29,27814
6/30/1994,1994,6,30,15131
7/1/1994,1994,7,1,26878
7/2/1994,1994,7,2,29927
7/3/1994,1994,7,3,29369
7/4/1994,1994,7,4,29124
7/5/1994,1994,7,5,17039
7/6/1994,1994,7,6,24689
7/7/1994,1994,7,7,14047
7/8/1994,1994,7,8,24163
7/9/1994,1994,7,9,16193
7/10/1994,1994,7,10,18637
7/11/1994,1994,7,11,21578
7/12/1994,1994,7,12,24404
7/13/1994,1994,7,13,26136
7/14/1994,1994,7,14,23861
7/15/1994,1994,7,15,25146
7/16/1994,1994,7,16,21298
7/17/1994,1994,7,17,22507
7/18/1994,1994,7,18,21197
7/19/1994,1994,7,19,8172
7/20/1994,1994,7,20,25477
7/21/1994,1994,7,21,28577
7/22/1994,1994,7,22,27202
7/23/1994,1994,7,23,28271
7/24/1994,1994,7,24,25081
7/25/1994,1994,7,25,24754
7/26/1994,1994,7,26,24502
7/27/1994,1994,7,27,25326
7/28/1994,1994,7,28,26071
7/29/1994,1994,7,29,26464
7/30/1994,1994,7,30,26608
7/31/1994,1994,7,31,25495
8/1/1994,1994,8,1,25963
8/2/1994,1994,8,2,16506
8/3/1994,1994,8,3,20948
8/4/1994,1994,8,4,24718
8/5/1994,1994,8,5,24700
8/6/1994,1994,8,6,17723
8/7/1994,1994,8,7,19400
8/8/1994,1994,8,8,19138
8/9/1994,1994,8,9,10984
8/10/1994,1994,8,10,23303
8/11/1994,1994,8,11,14879
8/12/1994,1994,8,12,6970
8/13/1994,1994,8,13,14490
8/14/1994,1994,8,14,21190
8/15/1994,1994,8,15,17316
8/16/1994,1994,8,16,18036
8/17/1994,1994,8,17,23026
8/18/1994,1994,8,18,7949
8/19/1994,1994,8,19,4586
8/20/1994,1994,8,20,15793
8/21/1994,1994,8,21,18979
8/22/1994,1994,8,22,16970
8/23/1994,1994,8,23,17071
8/24/1994,1994,8,24,16193
8/25/1994,1994,8,25,10249
8/26/1994,1994,8,26,1890
8/27/1994,1994,8,27,17996
8/28/1994,1994,8,28,21737
8/29/1994,1994,8,29,19022
8/30/1994,1994,8,30,19285
8/31/1994,1994,8,31,14368
9/1/1994,1994,9,1,6422
9/2/1994,1994,9,2,13507
9/3/1994,1994,9,3,1955
9/4/1994,1994,9,4,10224
9/5/1994,1994,9,5,15109
9/6/1994,1994,9,6,10015
9/7/1994,1994,9,7,8248
9/8/1994,1994,9,8,16607
9/9/1994,1994,9,9,4763
9/10/1994,1994,9,10,16888
9/11/1994,1994,9,11,9043
9/12/1994,1994,9,12,13198
9/13/1994,1994,9,13,7895
9/14/1994,1994,9,14,12726
9/15/1994,1994,9,15,15106
9/16/1994,1994,9,16,13194
9/17/1994,1994,9,17,2228
9/18/1994,1994,9,18,14389
9/19/1994,1994,9,19,14195
9/20/1994,1994,9,20,1030
9/21/1994,1994,9,21,1717
9/22/1994,1994,9,22,10609
9/23/1994,1994,9,23,12978
9/24/1994,1994,9,24,10915
9/25/1994,1994,9,25,10616
9/26/1994,1994,9,26,8338
9/27/1994,1994,9,27,2048
9/28/1994,1994,9,28,5515
9/29/1994,1994,9,29,10894
9/30/1994,1994,9,30,11142
10/1/1994,1994,10,1,7459
10/2/1994,1994,10,2,6934
10/3/1994,1994,10,3,2189
10/4/1994,1994,10,4,5101
10/5/1994,1994,10,5,11182
10/6/1994,1994,10,6,5857
10/7/1994,1994,10,7,1105
10/8/1994,1994,10,8,8604
10/9/1994,1994,10,9,3650
10/10/1994,1994,10,10,9104
10/11/1994,1994,10,11,10444
10/12/1994,1994,10,12,10494
10/13/1994,1994,10,13,8086
10/14/1994,1994,10,14,9191
10/15/1994,1994,10,15,10908
10/16/1994,1994,10,16,8622
10/17/1994,1994,10,17,4846
10/18/1994,1994,10,18,8752
10/19/1994,1994,10,19,9727
10/20/1994,1994,10,20,9202
10/21/1994,1994,10,21,8622
10/22/1994,1994,10,22,7639
10/23/1994,1994,10,23,8132
10/24/1994,1994,10,24,4864
10/25/1994,1994,10,25,2102
10/26/1994,1994,10,26,7250
10/27/1994,1994,10,27,6505
10/28/1994,1994,10,28,5072
10/29/1994,1994,10,29,4496
10/30/1994,1994,10,30,1451
10/31/1994,1994,10,31,2678
11/1/1994,1994,11,1,4892
11/2/1994,1994,11,2,7916
11/3/1994,1994,11,3,7517
11/4/1994,1994,11,4,6448
11/5/1994,1994,11,5,6973
11/6/1994,1994,11,6,7049
11/7/1994,1994,11,7,5155
11/8/1994,1994,11,8,2142
11/9/1994,1994,11,9,1912
11/10/1994,1994,11,10,1130
11/11/1994,1994,11,11,223
11/12/1994,1994,11,12,925
11/13/1994,1994,11,13,1350
11/14/1994,1994,11,14,1559
11/15/1994,1994,11,15,763
11/16/1994,1994,11,16,4579
11/17/1994,1994,11,17,4151
11/18/1994,1994,11,18,3571
11/19/1994,1994,11,19,3006
11/20/1994,1994,11,20,756
11/21/1994,1994,11,21,3474
11/22/1994,1994,11,22,3085
11/23/1994,1994,11,23,4266
11/24/1994,1994,11,24,2401
11/25/1994,1994,11,25,1062
11/26/1994,1994,11,26,4208
11/27/1994,1994,11,27,2225
11/28/1994,1994,11,28,929
11/29/1994,1994,11,29,1843
11/30/1994,1994,11,30,2686
12/1/1994,1994,12,1,2160
12/2/1994,1994,12,2,4849
12/3/1994,1994,12,3,4846
12/4/1994,1994,12,4,1354
12/5/1994,1994,12,5,2203
12/6/1994,1994,12,6,2578
12/7/1994,1994,12,7,4540
12/8/1994,1994,12,8,2372
12/9/1994,1994,12,9,1458
12/10/1994,1994,12,10,1768
12/11/1994,1994,12,11,637
12/12/1994,1994,12,12,2912
12/13/1994,1994,12,13,497
12/14/1994,1994,12,14,1840
12/15/1994,1994,12,15,724
12/16/1994,1994,12,16,3816
12/17/1994,1994,12,17,1879
12/18/1994,1994,12,18,3607
12/19/1994,1994,12,19,3190
12/20/1994,1994,12,20,1076
12/21/1994,1994,12,21,1613
12/22/1994,1994,12,22,1087
12/23/1994,1994,12,23,594
12/24/1994,1994,12,24,533
12/25/1994,1994,12,25,868
12/26/1994,1994,12,26,1062
12/27/1994,1994,12,27,1822
12/28/1994,1994,12,28,1080
12/29/1994,1994,12,29,2239
12/30/1994,1994,12,30,2020
12/31/1994,1994,12,31,2131
1/1/1995,1995,1,1,1566
1/2/1995,1995,1,2,2243
1/3/1995,1995,1,3,907
1/4/1995,1995,1,4,2621
1/5/1995,1995,1,5,1483
1/6/1995,1995,1,6,3589
1/7/1995,1995,1,7,3269
1/8/1995,1995,1,8,576
1/9/1995,1995,1,9,3661
1/10/1995,1995,1,10,1447
1/11/1995,1995,1,11,3082
1/12/1995,1995,1,12,2297
1/13/1995,1995,1,13,1663
1/14/1995,1995,1,14,4046
1/15/1995,1995,1,15,3697
1/16/1995,1995,1,16,4507
1/17/1995,1995,1,17,3373
1/18/1995,1995,1,18,5285
1/19/1995,1995,1,19,893
1/20/1995,1995,1,20,5332
1/21/1995,1995,1,21,2102
1/22/1995,1995,1,22,1202
1/23/1995,1995,1,23,2894
1/24/1995,1995,1,24,3132
1/25/1995,1995,1,25,2300
1/26/1995,1995,1,26,3391
1/27/1995,1995,1,27,5166
1/28/1995,1995,1,28,2192
1/29/1995,1995,1,29,5969
1/30/1995,1995,1,30,2718
1/31/1995,1995,1,31,3622
2/1/1995,1995,2,1,5407
2/2/1995,1995,2,2,2056
2/3/1995,1995,2,3,5483
2/4/1995,1995,2,4,5080
2/5/1995,1995,2,5,5047
2/6/1995,1995,2,6,2869
2/7/1995,1995,2,7,7859
2/8/1995,1995,2,8,4072
2/9/1995,1995,2,9,3452
2/10/1995,1995,2,10,8737
2/11/1995,1995,2,11,4601
2/12/1995,1995,2,12,3845
2/13/1995,1995,2,13,9176
2/14/1995,1995,2,14,2081
2/15/1995,1995,2,15,7078
2/16/1995,1995,2,16,1890
2/17/1995,1995,2,17,5177
2/18/1995,1995,2,18,3308
2/19/1995,1995,2,19,5112
2/20/1995,1995,2,20,2398
2/21/1995,1995,2,21,8845
2/22/1995,1995,2,22,9216
2/23/1995,1995,2,23,3841
2/24/1995,1995,2,24,6923
2/25/1995,1995,2,25,7081
2/26/1995,1995,2,26,3082
2/27/1995,1995,2,27,3679
2/28/1995,1995,2,28,4442
3/1/1995,1995,3,1,11887
3/2/1995,1995,3,2,2830
3/3/1995,1995,3,3,7160
3/4/1995,1995,3,4,1789
3/5/1995,1995,3,5,4867
3/6/1995,1995,3,6,12571
3/7/1995,1995,3,7,8932
3/8/1995,1995,3,8,10660
3/9/1995,1995,3,9,10476
3/10/1995,1995,3,10,9918
3/11/1995,1995,3,11,12971
3/12/1995,1995,3,12,5058
3/13/1995,1995,3,13,2506
3/14/1995,1995,3,14,10595
3/15/1995,1995,3,15,9529
3/16/1995,1995,3,16,5638
3/17/1995,1995,3,17,14245
3/18/1995,1995,3,18,14994
3/19/1995,1995,3,19,5659
3/20/1995,1995,3,20,10156
3/21/1995,1995,3,21,8240
3/22/1995,1995,3,22,10019
3/23/1995,1995,3,23,1296
3/24/1995,1995,3,24,11599
3/25/1995,1995,3,25,6948
3/26/1995,1995,3,26,10282
3/27/1995,1995,3,27,6527
3/28/1995,1995,3,28,17928
3/29/1995,1995,3,29,3301
3/30/1995,1995,3,30,6199
3/31/1995,1995,3,31,12067
4/1/1995,1995,4,1,3719
4/2/1995,1995,4,2,4471
4/3/1995,1995,4,3,15851
4/4/1995,1995,4,4,6710
4/5/1995,1995,4,5,20275
4/6/1995,1995,4,6,6505
4/7/1995,1995,4,7,8078
4/8/1995,1995,4,8,11686
4/9/1995,1995,4,9,11923
4/10/1995,1995,4,10,14494
4/11/1995,1995,4,11,8413
4/12/1995,1995,4,12,11995
4/13/1995,1995,4,13,8986
4/14/1995,1995,4,14,5681
4/15/1995,1995,4,15,18058
4/16/1995,1995,4,16,18806
4/17/1995,1995,4,17,17183
4/18/1995,1995,4,18,9335
4/19/1995,1995,4,19,19019
4/20/1995,1995,4,20,14594
4/21/1995,1995,4,21,18050
4/22/1995,1995,4,22,21258
4/23/1995,1995,4,23,22025
4/24/1995,1995,4,24,21125
4/25/1995,1995,4,25,11419
4/26/1995,1995,4,26,3578
4/27/1995,1995,4,27,3762
4/28/1995,1995,4,28,3510
4/29/1995,1995,4,29,20549
